,dataset_type,recall,precision,auroc,auprc,iteration,model_type,resampler_type,group,f1
0,artificial_train,0.8617021276595744,0.8901098901098901,0.46637896427137693,0.36493307346754517,7,DT,SVMSMOTE,DT_SVMSMOTE,0.8756756756756756
1,train,0.0684931506849315,0.08571428571428572,0.4897841314110995,0.0613282210024496,7,DT,SVMSMOTE,DT_SVMSMOTE,0.07614213197969542
2,val,0.041666666666666664,0.06666666666666667,0.486571106362773,0.06239013595165625,7,DT,SVMSMOTE,DT_SVMSMOTE,0.05128205128205127
3,test,0.0,0.0,0.5256196846342422,0.06586651648755441,7,DT,SVMSMOTE,DT_SVMSMOTE,0.0
0,artificial_train,0.8631578947368421,0.8631578947368421,0.3589912280701754,0.3083782277646426,8,DT,SVMSMOTE,DT_SVMSMOTE,0.8631578947368422
1,train,0.091324200913242,0.08333333333333333,0.4835777877053298,0.06065458564449621,8,DT,SVMSMOTE,DT_SVMSMOTE,0.08714596949891068
2,val,0.0625,0.06976744186046512,0.4852356362773029,0.062248345892255835,8,DT,SVMSMOTE,DT_SVMSMOTE,0.06593406593406592
3,test,0.0,0.0,0.5144971399170727,0.06447855892047323,8,DT,SVMSMOTE,DT_SVMSMOTE,0.0
0,artificial_train,0.8315789473684211,0.8876404494382022,0.47746895328208155,0.33646357094440243,9,DT,SVMSMOTE,DT_SVMSMOTE,0.858695652173913
1,train,0.0867579908675799,0.07755102040816327,0.48892405283498874,0.06126664281321074,9,DT,SVMSMOTE,DT_SVMSMOTE,0.08189655172413794
2,val,0.0625,0.061224489795918366,0.49888710826210825,0.06387027172450346,9,DT,SVMSMOTE,DT_SVMSMOTE,0.061855670103092786
3,test,0.0,0.0,0.524984110650404,0.06583372960230852,9,DT,SVMSMOTE,DT_SVMSMOTE,0.0
0,artificial_train,0.8383838383838383,0.8469387755102041,0.47203008344312697,0.35510706368998324,10,DT,SVMSMOTE,DT_SVMSMOTE,0.8426395939086294
1,train,0.0593607305936073,0.08176100628930817,0.48870833733450797,0.061274761779199174,10,DT,SVMSMOTE,DT_SVMSMOTE,0.0687830687830688
2,val,0.041666666666666664,0.06896551724137931,0.4850278964862298,0.06223055380662399,10,DT,SVMSMOTE,DT_SVMSMOTE,0.05194805194805195
3,test,0.0,0.0,0.5269967615992251,0.06611214857900914,10,DT,SVMSMOTE,DT_SVMSMOTE,0.0
0,artificial_train,0.8415841584158416,0.9659090909090909,0.6136035478547854,0.418535842456485,11,DT,SVMSMOTE,DT_SVMSMOTE,0.8994708994708994
1,train,0.0821917808219178,0.11688311688311688,0.3261277397608202,0.050425205435394305,11,DT,SVMSMOTE,DT_SVMSMOTE,0.09651474530831099
2,val,0.020833333333333332,0.037037037037037035,0.2678656220322887,0.05110809215214729,11,DT,SVMSMOTE,DT_SVMSMOTE,0.02666666666666667
3,test,0.0,0.0,0.3286522804999849,0.05375077866843202,11,DT,SVMSMOTE,DT_SVMSMOTE,0.0
0,artificial_train,0.8137254901960784,0.8924731182795699,0.5026095015120476,0.355176317764908,12,DT,SVMSMOTE,DT_SVMSMOTE,0.8512820512820513
1,train,0.0867579908675799,0.09405940594059406,0.33212741410000013,0.04986841914569606,12,DT,SVMSMOTE,DT_SVMSMOTE,0.09026128266033254
2,val,0.08333333333333333,0.10256410256410256,0.28633962488129155,0.05042564347196166,12,DT,SVMSMOTE,DT_SVMSMOTE,0.09195402298850573
3,test,0.0,0.0,0.303804364274689,0.05272622760429621,12,DT,SVMSMOTE,DT_SVMSMOTE,0.0
0,artificial_train,0.7864077669902912,0.8709677419354839,0.40716597318539066,0.2985522460071741,13,DT,SVMSMOTE,DT_SVMSMOTE,0.826530612244898
1,train,0.1095890410958904,0.08664259927797834,0.47776947389076996,0.05996169129141497,13,DT,SVMSMOTE,DT_SVMSMOTE,0.09677419354838708
2,val,0.0625,0.06521739130434782,0.4757389601139601,0.06116952273252606,13,DT,SVMSMOTE,DT_SVMSMOTE,0.06382978723404255
3,test,0.0,0.0,0.531945159044823,0.066771235362032,13,DT,SVMSMOTE,DT_SVMSMOTE,0.0
0,artificial_train,0.7980769230769231,0.8645833333333334,0.48515981735159824,0.3364947429085224,14,DT,SVMSMOTE,DT_SVMSMOTE,0.8300000000000001
1,train,0.2922374429223744,0.18497109826589594,0.4635280757203159,0.05840161168148965,14,DT,SVMSMOTE,DT_SVMSMOTE,0.22654867256637165
2,val,0.3333333333333333,0.24242424242424243,0.41506410256410253,0.05515341098337785,14,DT,SVMSMOTE,DT_SVMSMOTE,0.2807017543859649
3,test,0.3191489361702128,0.1875,0.49907690445204445,0.06283990321049787,14,DT,SVMSMOTE,DT_SVMSMOTE,0.23622047244094488
0,artificial_train,0.7924528301886793,0.9032258064516129,0.4954492560884382,0.32009482096094216,15,DT,SVMSMOTE,DT_SVMSMOTE,0.8442211055276382
1,train,0.1187214611872146,0.08873720136518772,0.49491816032254343,0.06199394593838427,15,DT,SVMSMOTE,DT_SVMSMOTE,0.10156250000000001
2,val,0.10416666666666667,0.09803921568627451,0.49336716524216523,0.0631909447005152,15,DT,SVMSMOTE,DT_SVMSMOTE,0.10101010101010101
3,test,0.0,0.0,0.5315365757694985,0.06669427819568324,15,DT,SVMSMOTE,DT_SVMSMOTE,0.0
0,artificial_train,0.7924528301886793,0.9032258064516129,0.5162208422896266,0.34209394437310725,16,DT,SVMSMOTE,DT_SVMSMOTE,0.8442211055276382
1,train,0.1187214611872146,0.09090909090909091,0.33007811684543215,0.04948101247843421,16,DT,SVMSMOTE,DT_SVMSMOTE,0.10297029702970298
2,val,0.10416666666666667,0.09433962264150944,0.3001988366571699,0.05082113044623485,16,DT,SVMSMOTE,DT_SVMSMOTE,0.09900990099009903
3,test,0.02127659574468085,0.018867924528301886,0.310266033110378,0.052497847253642274,16,DT,SVMSMOTE,DT_SVMSMOTE,0.02
0,artificial_train,0.7735849056603774,0.9318181818181818,0.5489840348330915,0.34598569791808165,17,DT,SVMSMOTE,DT_SVMSMOTE,0.8453608247422681
1,train,0.1461187214611872,0.09937888198757763,0.40261488937969964,0.05770751401836435,17,DT,SVMSMOTE,DT_SVMSMOTE,0.11829944547134935
2,val,0.08333333333333333,0.06451612903225806,0.4094996438746438,0.05958035003185798,17,DT,SVMSMOTE,DT_SVMSMOTE,0.07272727272727274
3,test,0.0425531914893617,0.03508771929824561,0.2924548288490057,0.04872584159891183,17,DT,SVMSMOTE,DT_SVMSMOTE,0.03846153846153846
0,artificial_train,0.7358490566037735,0.9176470588235294,0.6473460098377506,0.39489889562956404,18,DT,SVMSMOTE,DT_SVMSMOTE,0.8167539267015705
1,train,0.0776255707762557,0.07834101382488479,0.34827128381340466,0.05141231575442856,18,DT,SVMSMOTE,DT_SVMSMOTE,0.07798165137614678
2,val,0.041666666666666664,0.045454545454545456,0.29666726020892686,0.05088841693129523,18,DT,SVMSMOTE,DT_SVMSMOTE,0.043478260869565216
3,test,0.0,0.0,0.3199207045791592,0.05351170628120191,18,DT,SVMSMOTE,DT_SVMSMOTE,0.0
0,artificial_train,0.7075471698113207,0.9375,0.5805066779732881,0.3381277803586076,19,DT,SVMSMOTE,DT_SVMSMOTE,0.8064516129032258
1,train,0.1598173515981735,0.1794871794871795,0.5428209185583523,0.0679711124699806,19,DT,SVMSMOTE,DT_SVMSMOTE,0.16908212560386474
2,val,0.041666666666666664,0.08695652173913043,0.5379867046533713,0.06904002634173301,19,DT,SVMSMOTE,DT_SVMSMOTE,0.056338028169014086
3,test,0.14893617021276595,0.17073170731707318,0.5604551920341394,0.07067686374481158,19,DT,SVMSMOTE,DT_SVMSMOTE,0.1590909090909091
0,artificial_train,0.8018867924528302,0.7870370370370371,0.4848954430897078,0.2814097591756795,20,DT,SVMSMOTE,DT_SVMSMOTE,0.794392523364486
1,train,0.3013698630136986,0.3013698630136986,0.5417604333237306,0.0681454835048105,20,DT,SVMSMOTE,DT_SVMSMOTE,0.3013698630136986
2,val,0.2708333333333333,0.41935483870967744,0.5294248575498576,0.06817783055923797,20,DT,SVMSMOTE,DT_SVMSMOTE,0.3291139240506329
3,test,0.3829787234042553,0.32142857142857145,0.5718349928876245,0.0724191063174114,20,DT,SVMSMOTE,DT_SVMSMOTE,0.3495145631067961
0,artificial_train,0.7663551401869159,0.8631578947368421,0.5402914842167179,0.30055696576029056,21,DT,SVMSMOTE,DT_SVMSMOTE,0.8118811881188119
1,train,0.3378995433789954,0.2792452830188679,0.5099055166107893,0.06377599757198067,21,DT,SVMSMOTE,DT_SVMSMOTE,0.3057851239669421
2,val,0.2708333333333333,0.3939393939393939,0.5015580484330484,0.06421184085468161,21,DT,SVMSMOTE,DT_SVMSMOTE,0.32098765432098764
3,test,0.3829787234042553,0.25,0.5340334735631488,0.06700989855378918,21,DT,SVMSMOTE,DT_SVMSMOTE,0.3025210084033613
0,artificial_train,0.7476635514018691,0.8888888888888888,0.513339858550139,0.27168569619883903,22,DT,SVMSMOTE,DT_SVMSMOTE,0.8121827411167512
1,train,0.0867579908675799,0.12101910828025478,0.49532245292183164,0.06199585936679937,22,DT,SVMSMOTE,DT_SVMSMOTE,0.10106382978723404
2,val,0.0625,0.10714285714285714,0.49606778252611583,0.06350364417068079,22,DT,SVMSMOTE,DT_SVMSMOTE,0.07894736842105263
3,test,0.02127659574468085,0.02702702702702703,0.5100481220302049,0.06385816000360502,22,DT,SVMSMOTE,DT_SVMSMOTE,0.023809523809523808
0,artificial_train,0.7663551401869159,0.7884615384615384,0.4628153442062183,0.26204737161130703,23,DT,SVMSMOTE,DT_SVMSMOTE,0.7772511848341231
1,train,0.0730593607305936,0.12307692307692308,0.33799209228726623,0.05056568469550703,23,DT,SVMSMOTE,DT_SVMSMOTE,0.09169054441260745
2,val,0.020833333333333332,0.047619047619047616,0.277525522317189,0.050674610522524144,23,DT,SVMSMOTE,DT_SVMSMOTE,0.028985507246376812
3,test,0.02127659574468085,0.037037037037037035,0.3084803728700705,0.05249513795042428,23,DT,SVMSMOTE,DT_SVMSMOTE,0.027027027027027025
0,artificial_train,0.8518518518518519,0.7301587301587301,0.5567901234567901,0.3368949026444849,24,DT,SVMSMOTE,DT_SVMSMOTE,0.7863247863247863
1,train,0.0639269406392694,0.11666666666666667,0.4934457280676484,0.0710633185256948,24,DT,SVMSMOTE,DT_SVMSMOTE,0.08259587020648967
2,val,0.020833333333333332,0.058823529411764705,0.5000890313390314,0.07806249724329833,24,DT,SVMSMOTE,DT_SVMSMOTE,0.03076923076923077
3,test,0.02127659574468085,0.047619047619047616,0.3915135740443691,0.06051998403138727,24,DT,SVMSMOTE,DT_SVMSMOTE,0.02941176470588235
0,artificial_train,0.6759259259259259,0.7849462365591398,0.5424216524216524,0.28360001975611315,25,DT,SVMSMOTE,DT_SVMSMOTE,0.7263681592039802
1,train,0.1461187214611872,0.10631229235880399,0.3715240230523325,0.052998813860072456,25,DT,SVMSMOTE,DT_SVMSMOTE,0.12307692307692307
2,val,0.125,0.1,0.31974121557454893,0.051997265380752056,25,DT,SVMSMOTE,DT_SVMSMOTE,0.11111111111111112
3,test,0.0425531914893617,0.0392156862745098,0.34348234012287765,0.0560146585892157,25,DT,SVMSMOTE,DT_SVMSMOTE,0.04081632653061224
0,artificial_train,0.7339449541284404,0.9195402298850575,0.6649590726803274,0.3628798172268732,26,DT,SVMSMOTE,DT_SVMSMOTE,0.8163265306122449
1,train,0.2785388127853881,0.324468085106383,0.6510286845947123,0.10826717951917128,26,DT,SVMSMOTE,DT_SVMSMOTE,0.29975429975429974
2,val,0.2916666666666667,0.4375,0.6108736942070275,0.09673521451747878,26,DT,SVMSMOTE,DT_SVMSMOTE,0.35000000000000003
3,test,0.3404255319148936,0.3076923076923077,0.6900366211676402,0.1165270706054955,26,DT,SVMSMOTE,DT_SVMSMOTE,0.3232323232323232
0,artificial_train,0.7747747747747747,0.7818181818181819,0.5847426373742164,0.31491172988199057,27,DT,SVMSMOTE,DT_SVMSMOTE,0.7782805429864253
1,train,0.0958904109589041,0.15555555555555556,0.6023604842604229,0.08642932015011684,27,DT,SVMSMOTE,DT_SVMSMOTE,0.11864406779661017
2,val,0.020833333333333332,0.07142857142857142,0.6281309354226021,0.09495401924873852,27,DT,SVMSMOTE,DT_SVMSMOTE,0.03225806451612903
3,test,0.06382978723404255,0.10344827586206896,0.6466208649859265,0.09694459702247918,27,DT,SVMSMOTE,DT_SVMSMOTE,0.07894736842105263
0,artificial_train,0.5855855855855856,0.8333333333333334,0.5366886773136773,0.27783465620175396,28,DT,SVMSMOTE,DT_SVMSMOTE,0.6878306878306879
1,train,0.0730593607305936,0.14035087719298245,0.32230887954585624,0.0495098997442496,28,DT,SVMSMOTE,DT_SVMSMOTE,0.0960960960960961
2,val,0.041666666666666664,0.09090909090909091,0.2737268518518519,0.05077167665354775,28,DT,SVMSMOTE,DT_SVMSMOTE,0.05714285714285715
3,test,0.0,0.0,0.3193910595926273,0.054015130856524096,28,DT,SVMSMOTE,DT_SVMSMOTE,0.0
0,artificial_train,0.7142857142857143,0.851063829787234,0.4858156905421448,0.23483247201016064,29,DT,SVMSMOTE,DT_SVMSMOTE,0.7766990291262136
1,train,0.1232876712328767,0.08598726114649681,0.4675807437035429,0.058871411799494296,29,DT,SVMSMOTE,DT_SVMSMOTE,0.10131332082551595
2,val,0.10416666666666667,0.06944444444444445,0.5158327397910731,0.06727683707177184,29,DT,SVMSMOTE,DT_SVMSMOTE,0.08333333333333334
3,test,0.02127659574468085,0.016666666666666666,0.4702944826125117,0.06296306450116715,29,DT,SVMSMOTE,DT_SVMSMOTE,0.018691588785046728
0,artificial_train,0.5543478260869565,0.7846153846153846,0.5624701385570952,0.6205781829053643,0,NB,SVMSMOTE,NB_SVMSMOTE,0.6496815286624205
1,train,0.8858447488584474,0.07501933488012374,0.6953651785080559,0.1821352390888711,0,NB,SVMSMOTE,NB_SVMSMOTE,0.13832442067736186
2,val,0.875,0.07664233576642336,0.7170584045584045,0.2902788063030951,0,NB,SVMSMOTE,NB_SVMSMOTE,0.14093959731543626
3,test,0.9574468085106383,0.07880910683012259,0.7544868496716202,0.23472578539541147,0,NB,SVMSMOTE,NB_SVMSMOTE,0.14563106796116504
0,artificial_train,0.6559139784946236,0.6630434782608695,0.5623655913978494,0.6157299686038961,1,NB,SVMSMOTE,NB_SVMSMOTE,0.6594594594594594
1,train,0.2831050228310502,0.18674698795180722,0.6218201099731538,0.1429208703305872,1,NB,SVMSMOTE,NB_SVMSMOTE,0.22504537205081668
2,val,0.3541666666666667,0.30357142857142855,0.6028905508072175,0.17050902510368665,1,NB,SVMSMOTE,NB_SVMSMOTE,0.3269230769230769
3,test,0.2978723404255319,0.17073170731707318,0.6898398958869283,0.14104868311105273,1,NB,SVMSMOTE,NB_SVMSMOTE,0.21705426356589147
0,artificial_train,0.631578947368421,0.6593406593406593,0.5246588693957115,0.5600214383457411,2,NB,SVMSMOTE,NB_SVMSMOTE,0.6451612903225805
1,train,0.0684931506849315,0.07575757575757576,0.6802372592162708,0.2557539512377851,2,NB,SVMSMOTE,NB_SVMSMOTE,0.07194244604316546
2,val,0.0625,0.1111111111111111,0.6358618233618234,0.1699388813681562,2,NB,SVMSMOTE,NB_SVMSMOTE,0.08
3,test,0.0,0.0,0.7563027753397294,0.2642643531625046,2,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.8469387755102041,0.5286624203821656,0.6171251109139309,0.512282628996593,3,NB,SVMSMOTE,NB_SVMSMOTE,0.6509803921568628
1,train,0.0684931506849315,0.06437768240343347,0.7154482916028219,0.24348194438973886,3,NB,SVMSMOTE,NB_SVMSMOTE,0.06637168141592921
2,val,0.020833333333333332,0.02702702702702703,0.7220144824311491,0.30839086279272254,3,NB,SVMSMOTE,NB_SVMSMOTE,0.023529411764705882
3,test,0.0,0.0,0.790381647044581,0.2915131276840982,3,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.6224489795918368,0.6421052631578947,0.5180408163265305,0.4929059546226222,4,NB,SVMSMOTE,NB_SVMSMOTE,0.6321243523316062
1,train,0.0639269406392694,0.09210526315789473,0.6848493957878417,0.23420766280422345,4,NB,SVMSMOTE,NB_SVMSMOTE,0.07547169811320754
2,val,0.020833333333333332,0.047619047619047616,0.6859567901234569,0.28028148940573144,4,NB,SVMSMOTE,NB_SVMSMOTE,0.028985507246376812
3,test,0.0,0.0,0.7637480705789776,0.28786708824310836,4,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.696969696969697,0.69,0.5313206693803709,0.48404931010984215,5,NB,SVMSMOTE,NB_SVMSMOTE,0.6934673366834171
1,train,0.0593607305936073,0.08904109589041095,0.7096135352430417,0.25400355076781267,5,NB,SVMSMOTE,NB_SVMSMOTE,0.07123287671232877
2,val,0.020833333333333332,0.06666666666666667,0.7154558404558405,0.3022245976040886,5,NB,SVMSMOTE,NB_SVMSMOTE,0.031746031746031744
3,test,0.0,0.0,0.7859931600133168,0.2996063571717967,5,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.6161616161616161,0.5922330097087378,0.5584315375982043,0.4718412727701785,6,NB,SVMSMOTE,NB_SVMSMOTE,0.6039603960396039
1,train,0.0593607305936073,0.08609271523178808,0.7006509041262896,0.2717914179935426,6,NB,SVMSMOTE,NB_SVMSMOTE,0.07027027027027026
2,val,0.020833333333333332,0.05263157894736842,0.695809591642925,0.2979710869400221,6,NB,SVMSMOTE,NB_SVMSMOTE,0.02985074626865672
3,test,0.0,0.0,0.7869313882751734,0.3448082018382174,6,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.76,0.672566371681416,0.5814052287581699,0.4781516670799537,7,NB,SVMSMOTE,NB_SVMSMOTE,0.7136150234741785
1,train,0.0410958904109589,0.06338028169014084,0.7160877836832795,0.26258810570878227,7,NB,SVMSMOTE,NB_SVMSMOTE,0.04986149584487535
2,val,0.0,0.0,0.7237654320987653,0.30640999103956756,7,NB,SVMSMOTE,NB_SVMSMOTE,0.0
3,test,0.0,0.0,0.7953451772040798,0.3234571916476543,7,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.51,0.7611940298507462,0.4509815950920245,0.45984657143012586,8,NB,SVMSMOTE,NB_SVMSMOTE,0.6107784431137725
1,train,0.0547945205479452,0.11650485436893204,0.6828675966092307,0.2551900956881111,8,NB,SVMSMOTE,NB_SVMSMOTE,0.07453416149068323
2,val,0.0,0.0,0.6671118233618233,0.28585212009963756,8,NB,SVMSMOTE,NB_SVMSMOTE,0.0
3,test,0.02127659574468085,0.05263157894736842,0.7608728549378045,0.3002381632510493,8,NB,SVMSMOTE,NB_SVMSMOTE,0.030303030303030304
0,artificial_train,0.5588235294117647,0.6627906976744186,0.5049019607843137,0.4540060893646469,9,NB,SVMSMOTE,NB_SVMSMOTE,0.6063829787234042
1,train,0.0502283105022831,0.10091743119266056,0.6962029896776653,0.26305659614544646,9,NB,SVMSMOTE,NB_SVMSMOTE,0.06707317073170731
2,val,0.0,0.0,0.6945037986704653,0.2922330398286857,9,NB,SVMSMOTE,NB_SVMSMOTE,0.0
3,test,0.0,0.0,0.7736146000423716,0.32005618227527977,9,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.6346153846153846,0.528,0.5655350236355823,0.4271714494888244,10,NB,SVMSMOTE,NB_SVMSMOTE,0.5764192139737991
1,train,0.0821917808219178,0.1005586592178771,0.6859237981515268,0.2695126970164833,10,NB,SVMSMOTE,NB_SVMSMOTE,0.09045226130653267
2,val,0.020833333333333332,0.038461538461538464,0.6695750237416903,0.32341587866905097,10,NB,SVMSMOTE,NB_SVMSMOTE,0.02702702702702703
3,test,0.0,0.0,0.7718289398020641,0.37560603944966436,10,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.7358490566037735,0.484472049689441,0.6147210170517605,0.43140374563326467,11,NB,SVMSMOTE,NB_SVMSMOTE,0.5842696629213483
1,train,0.045662100456621,0.04830917874396135,0.7102565066057653,0.23102162570428994,11,NB,SVMSMOTE,NB_SVMSMOTE,0.04694835680751174
2,val,0.0,0.0,0.7205009496676164,0.30101758891474184,11,NB,SVMSMOTE,NB_SVMSMOTE,0.0
3,test,0.0,0.0,0.7849641354680549,0.27780569999959176,11,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.6388888888888888,0.6160714285714286,0.518827160493827,0.4267505873539327,12,NB,SVMSMOTE,NB_SVMSMOTE,0.6272727272727273
1,train,0.0547945205479452,0.0916030534351145,0.7204062688316152,0.29873049328249635,12,NB,SVMSMOTE,NB_SVMSMOTE,0.06857142857142857
2,val,0.020833333333333332,0.0625,0.7142094017094017,0.3159888804901998,12,NB,SVMSMOTE,NB_SVMSMOTE,0.03125
3,test,0.0,0.0,0.8009442813474169,0.36356478192246255,12,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.5370370370370371,0.6987951807228916,0.5359304426377597,0.44795918363624354,13,NB,SVMSMOTE,NB_SVMSMOTE,0.6073298429319373
1,train,0.0684931506849315,0.12195121951219512,0.6396771782742481,0.2519532601626607,13,NB,SVMSMOTE,NB_SVMSMOTE,0.08771929824561404
2,val,0.020833333333333332,0.07692307692307693,0.6099537037037037,0.2435963729442437,13,NB,SVMSMOTE,NB_SVMSMOTE,0.03278688524590164
3,test,0.02127659574468085,0.04,0.7316364516812445,0.28161180109301714,13,NB,SVMSMOTE,NB_SVMSMOTE,0.02777777777777778
0,artificial_train,0.3888888888888889,0.6461538461538462,0.45831180017226525,0.4016320911720854,14,NB,SVMSMOTE,NB_SVMSMOTE,0.4855491329479768
1,train,0.0502283105022831,0.12087912087912088,0.6994498558881286,0.3037701359351472,14,NB,SVMSMOTE,NB_SVMSMOTE,0.07096774193548386
2,val,0.0,0.0,0.6839684235517568,0.31083019862450434,14,NB,SVMSMOTE,NB_SVMSMOTE,0.0
3,test,0.02127659574468085,0.05555555555555555,0.7772464513785902,0.34915844814147895,14,NB,SVMSMOTE,NB_SVMSMOTE,0.030769230769230767
0,artificial_train,0.6545454545454545,0.43373493975903615,0.5899103139013453,0.3946565332295364,15,NB,SVMSMOTE,NB_SVMSMOTE,0.5217391304347826
1,train,0.045662100456621,0.04608294930875576,0.7275234886345765,0.27885603715805235,15,NB,SVMSMOTE,NB_SVMSMOTE,0.045871559633027525
2,val,0.0,0.0,0.7300273029439697,0.32142502981553894,15,NB,SVMSMOTE,NB_SVMSMOTE,0.0
3,test,0.0,0.0,0.7974940225780092,0.32903317828599304,15,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.44545454545454544,0.6805555555555556,0.46835739367928214,0.38743534800859203,16,NB,SVMSMOTE,NB_SVMSMOTE,0.5384615384615384
1,train,0.0502283105022831,0.12359550561797752,0.7031211945350216,0.28021761883730206,16,NB,SVMSMOTE,NB_SVMSMOTE,0.07142857142857142
2,val,0.0,0.0,0.7008250237416904,0.30145025198427017,16,NB,SVMSMOTE,NB_SVMSMOTE,0.0
3,test,0.0,0.0,0.7771859205229865,0.3336769302402808,16,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.46846846846846846,0.7222222222222222,0.4294914749460204,0.35807329016097367,17,NB,SVMSMOTE,NB_SVMSMOTE,0.5683060109289617
1,train,0.0502283105022831,0.14666666666666667,0.6738687809569139,0.2205898153070116,17,NB,SVMSMOTE,NB_SVMSMOTE,0.0748299319727891
2,val,0.0,0.0,0.6689518043684711,0.27286400189064236,17,NB,SVMSMOTE,NB_SVMSMOTE,0.0
3,test,0.0,0.0,0.7467389001543536,0.27177720128841387,17,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.5982142857142857,0.6320754716981132,0.4889015367103016,0.364286595951804,18,NB,SVMSMOTE,NB_SVMSMOTE,0.6146788990825687
1,train,0.0547945205479452,0.12121212121212122,0.6964423642975537,0.24943061123542842,18,NB,SVMSMOTE,NB_SVMSMOTE,0.07547169811320754
2,val,0.0,0.0,0.6992818138651473,0.2900722673393744,18,NB,SVMSMOTE,NB_SVMSMOTE,0.0
3,test,0.0,0.0,0.7760660996943192,0.31211339641739244,18,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.4690265486725664,0.6463414634146342,0.4800884955752212,0.3452822402352874,19,NB,SVMSMOTE,NB_SVMSMOTE,0.5435897435897437
1,train,0.045662100456621,0.13513513513513514,0.6733120957943828,0.20617701432349891,19,NB,SVMSMOTE,NB_SVMSMOTE,0.06825938566552901
2,val,0.0,0.0,0.6787452516619183,0.2692255263384574,19,NB,SVMSMOTE,NB_SVMSMOTE,0.0
3,test,0.0,0.0,0.7462849187373263,0.25356551692509977,19,NB,SVMSMOTE,NB_SVMSMOTE,0.0
0,artificial_train,0.48695652173913045,0.6153846153846154,0.4888221933809215,0.3501150641472087,20,NB,SVMSMOTE,NB_SVMSMOTE,0.5436893203883495
1,train,0.0593607305936073,0.15476190476190477,0.6211451292135848,0.15733862044495114,20,NB,SVMSMOTE,NB_SVMSMOTE,0.0858085808580858
2,val,0.0,0.0,0.6138710826210827,0.23087849475163186,20,NB,SVMSMOTE,NB_SVMSMOTE,0.0
